0,2010-01-08 03:00:00,2010-01-08 03:05:26,1.5446875,1.9353125,-73.98790179687501,40.722325859375,-73.987218203125,40.722814140625
1,2010-01-11 09:38:00,2010-01-11 12:32:22,0.16874999999999996,1.73125,-73.95194418749999,40.7785034375,-73.9492098125,40.7804565625
2,2010-01-29 22:33:04,2010-01-29 22:54:51,1.8046875,2.1953125,-74.338539,40.493781,-73.63853900000001,40.993781
3,2010-01-31 14:37:16,2010-01-31 23:59:59,0,17.9,-73.96023175,40.76330475,-73.94929425,40.77111725
4,2010-01-11 17:54:15,2010-01-27 05:54:14,0,0.590625,-74.329152,40.539768,-73.629152,41.039768
5,2010-01-18 23:17:07,2010-01-19 22:32:06,0.9046875000000001,1.2953125,-74.142624,40.667679,-73.792624,40.917679
6,2010-01-25 19:50:00,2010-01-31 23:59:59,4.0646875,4.4553125,-74.12454799999999,40.65606,-73.774548,40.90606
7,2010-01-15 15:24:00,2010-01-17 13:53:59,2.02875,3.59125,-73.98778659375,40.73288371875,-73.98641940625001,40.73386028125
8,2010-01-26 16:45:40,2010-01-27 04:23:09,0.018750000000000044,1.58125,-73.9833151875,40.7571404375,-73.98058081250001,40.7590935625
9,2010-01-11 14:36:00,2010-01-11 16:03:11,0,7.79,-73.994157375,40.742713875,-73.988688625,40.746620125
10,2010-01-13 13:57:09,2010-01-29 01:57:08,1.5187499999999998,3.08125,-74.062659,40.697998,-73.88765900000001,40.822998
11,2010-01-02 19:24:36,2010-01-02 19:30:02,0,8.15,-74.00516759375,40.73735971875,-74.00380040625001,40.73833628125
12,2010-01-05 14:35:25,2010-01-05 14:40:51,0,3.725,-0.021874999999999645,-0.015625,0.021874999999999645,0.015625
13,2010-01-17 15:57:25,2010-01-18 03:34:54,0,1.08125,-73.9987715,40.7610615,-73.97689650000001,40.7766865
14,2010-01-11 17:13:17,2010-01-27 05:13:16,0.71875,2.28125,-74.04219499999999,40.719985,-73.86719500000001,40.844985
15,2010-01-16 19:17:00,2010-01-16 20:44:11,1.75875,3.32125,-73.985619375,40.764934875,-73.980150625,40.768841125
16,2010-01-30 01:48:00,2010-01-30 07:36:44,1.901171875,1.998828125,-74.057027,40.626985,-73.882027,40.751985
17,2010-01-07 07:24:00,2010-01-22 19:23:59,0.47234374999999995,0.66765625,-74.00762999999999,40.728488,-73.96388,40.759738
18,2010-01-02 03:57:07,2010-01-02 05:24:18,0.3046875,0.6953125,-74.0012788984375,40.7290109296875,-74.0009371015625,40.7292550703125
19,2010-01-06 19:35:41,2010-01-10 16:35:40,0,4.225,-73.99509759375,40.75028671875,-73.99373040625001,40.75126328125
20,2010-01-06 06:40:00,2010-01-06 08:07:11,0,28.09,-73.97940359374999,40.74048971875,-73.97803640625,40.74146628125
21,2010-01-26 19:44:00,2010-01-31 23:59:59,0,2.5125,-73.965047375,40.765958875,-73.95957862499999,40.769865125
22,2010-01-27 19:39:43,2010-01-28 18:54:42,0,25.7,-73.98291175,40.77527775,-73.97197424999999,40.78309025
23,2010-01-05 16:09:00,2010-01-21 04:08:59,0.541171875,0.638828125,-74.181907,40.606365,-73.831907,40.856365
24,2010-01-31 17:00:32,2010-01-31 17:11:25,0.7046875,1.0953125,-74.170622,40.59842,-73.820622,40.84842
25,2010-01-20 10:09:00,2010-01-20 10:30:47,0,28.3,-73.99693375000001,40.74641175,-73.98599625,40.75422425
26,2010-01-20 18:50:42,2010-01-20 20:17:53,0,5.725,-73.98152218749999,40.7597794375,-73.9787878125,40.7617325625
27,2010-01-22 19:36:00,2010-01-22 21:03:11,0,25.78,-73.99650137500001,40.727241875,-73.991032625,40.731148125
28,2010-01-26 11:19:57,2010-01-30 08:19:56,0,13.1,-73.983111,40.765111,-73.939361,40.796361
29,2010-01-06 14:40:00,2010-01-06 14:45:26,3.21875,4.78125,-73.9872728984375,40.7392129296875,-73.98693110156249,40.7394570703125
30,2010-01-27 08:15:00,2010-01-27 08:20:26,0.71875,2.28125,-74.010676375,40.737536875,-74.005207625,40.741443125
31,2010-01-31 00:39:00,2010-01-31 03:33:22,0.619375,1.400625,-73.99550289843751,40.7250709296875,-73.9951611015625,40.7253150703125
32,2010-01-09 15:52:25,2010-01-09 15:57:25,0,13.6,-73.9841285,40.7747585,-73.9622535,40.7903835
33,2010-01-09 06:48:17,2010-01-09 12:37:01,5.2046875,5.5953125,-73.97630275,40.76024075,-73.96536524999999,40.76805325
